Cl1984,CostzPr_6_84_1,CostzPr_6_84_2,MSAVI_22_06_84,NDVI_22_06_84,SAVI_22_06_84,CostzPr_6_84_3,CostzPr_6_84_4,CostzPr_6_84_5,CostzPr_6_84_6,entropy_22_6_84_b4,entropy_22_6_84_b5,entropy_22_6_84_b7,homogeneity_22_6_84_b4,homogeneity_22_6_84_b5,homogeneity_22_6_84_b7,mean_22_6_84_b4,mean_22_6_84_b5,mean_22_6_84_b7,variance_22_6_84_b4,variance_22_6_84_b5,variance_22_6_84_b7
Br,49,22,-0.32775414,0.200000003,0.297709912,26,39,71,29,1.181974649,0.95477128,0,0.833333313,0.777777791,1,0.300347209,0.274305552,0.125,85.90579987,72.48188019,15.015625
Br,52,23,-0.207234472,0.245901644,0.365853667,23,38,72,33,1.258991003,1.658110142,1.104958296,0.833333313,0.677777767,0.833333313,0.302083343,0.288194448,0.149305552,85.87366486,78.16487122,21.59562111
Br,52,23,-0.207234472,0.245901644,0.365853667,23,38,72,33,1.258991003,1.658110142,1.104958296,0.833333313,0.677777767,0.833333313,0.302083343,0.288194448,0.149305552,85.87366486,78.16487122,21.59562111
Br,67,36,-0.585355937,0.113207549,0.169014081,47,59,112,61,1.226076007,1.552024364,1.416869402,0.805555582,0.622222245,0.722222209,0.471354157,0.482638896,0.272569448,211.303772,224.5469971,70.68310547
Br,52,22,-0.693321168,0.07692308,0.114285715,24,28,46,25,1.475008011,1.185820341,0.598758817,0.688888907,0.75,0.916666687,0.211805552,0.207465276,0.120659724,42.10978317,40.54522324,14.29832363
Br,59,28,-0.459221065,0.15384616,0.229299366,33,45,87,45,1.52295506,1.735126495,1.504077435,0.74444443,0.600000024,0.688888907,0.328125,0.333333343,0.166666672,105.0695496,107.8890381,27.36121941
Br,62,29,-0.444682121,0.159090906,0.237288132,37,51,94,45,1.262836695,1.185820341,1.416869402,0.772222221,0.75,0.694444418,0.370659709,0.361979157,0.177951396,132.9906158,128.0182037,31.75313568
Br,59,30,-0.590605795,0.111111112,0.165745854,40,50,89,43,1.52295506,1.812142849,1.52295506,0.777777791,0.633333325,0.805555582,0.383680552,0.378472209,0.1953125,143.2386475,141.1139526,38.11976242
Br,62,30,-0.48317036,0.146067411,0.21787709,38,51,102,47,0.998872638,1.055400014,1.339853048,0.816666663,0.816666663,0.827777803,0.3984375,0.403645843,0.200520828,153.4208984,158.8903656,39.45572281
Br,57,28,-0.440066755,0.160493821,0.239263803,34,47,88,42,0.998872638,1.552024364,1.368922353,0.772222221,0.716666639,0.694444418,0.384548604,0.379340291,0.197048604,137.6110535,135.4842072,36.69784164
Br,70,39,-0.7229532,0.071428575,0.106666669,52,60,116,69,1.966175556,1.966175556,1.783073425,0.566666663,0.583333313,0.688888907,0.442708343,0.4609375,0.255208343,194.0606232,210.0424194,64.09064484
Br,68,37,-0.585355937,0.113207549,0.169014081,47,59,120,61,1.629040718,1.783073425,1.552024364,0.649999976,0.683333337,0.716666639,0.459201396,0.473090291,0.261284709,202.5187531,215.0371704,65.60243225
Br,67,36,-0.585355937,0.113207549,0.169014081,47,59,112,61,1.226076007,1.552024364,1.416869402,0.805555582,0.622222245,0.722222209,0.471354157,0.482638896,0.272569448,211.303772,224.5469971,70.68310547
Br,57,28,-0.561003268,0.119999997,0.178807944,33,42,71,36,1.966175556,1.966175556,1.52295506,0.477777779,0.388888896,0.649999976,0.3125,0.298611104,0.157118052,96.51468658,86.1157074,24.12023354
Br,56,27,-0.459221065,0.15384616,0.229299366,33,45,78,38,1.629040718,2.04319191,1.658110142,0.433333337,0.405555546,0.616666675,0.322916657,0.306423604,0.157118052,102.4309692,92.76867676,24.56470871
Br,56,27,-0.428136557,0.164556965,0.245283023,33,46,85,42,1.519109488,1.658110142,1.079734564,0.622222245,0.533333361,0.777777791,0.345486104,0.333333343,0.171875,119.3653107,111.0373383,29.45320129
Br,57,28,-0.561003268,0.119999997,0.178807944,33,42,71,36,1.966175556,1.966175556,1.52295506,0.477777779,0.388888896,0.649999976,0.3125,0.298611104,0.157118052,96.51468658,86.1157074,24.12023354
Br,56,27,-0.428136557,0.164556965,0.245283023,33,46,85,42,1.519109488,1.658110142,1.079734564,0.622222245,0.533333361,0.777777791,0.345486104,0.333333343,0.171875,119.3653107,111.0373383,29.45320129
Br,55,25,-0.490852624,0.142857149,0.212765962,30,40,82,35,1.676987767,2.04319191,1.676987767,0.503003001,0.525225222,0.716666639,0.282986104,0.309027791,0.153645828,79.54219055,97.02656555,23.18808556
Br,56,26,-0.480109155,0.146666661,0.218543053,32,43,84,41,1.966175556,2.014122486,1.937106133,0.364114106,0.38910833,0.594444454,0.280381948,0.287326396,0.1484375,80.92102814,87.38652039,22.71486855
Br,57,28,-0.385498822,0.179487184,0.267515928,32,46,92,42,1.262836695,1.658110142,1.185820341,0.575490177,0.394142777,0.683333337,0.311631948,0.330729157,0.169270828,99.50415039,113.1296082,29.48132706
Br,58,27,-0.385498822,0.179487184,0.267515928,32,46,91,42,2.04319191,2.04319191,1.966175556,0.300148785,0.327325284,0.444444448,0.306423604,0.328993052,0.170138896,92.4179306,114.9067612,30.80561638
Br,59,29,-0.4916659,0.142857149,0.212903231,33,44,99,49,1.966175556,2.120208263,1.783073425,0.193137258,0.333861232,0.466666669,0.323784709,0.356770843,0.189236104,106.8589935,132.3278809,37.16780472
Br,62,29,-0.481767356,0.146341458,0.218181819,35,47,102,49,1.966175556,1.629040718,1.137873292,0.437456012,0.601965785,0.719934642,0.355902791,0.396701396,0.205729172,127.6798172,165.1116638,43.36478806
Br,58,28,-0.539615035,0.126760557,0.188811183,31,40,98,45,2.120208263,2.014122486,1.735126495,0.326194078,0.409336358,0.517647088,0.302083343,0.341145843,0.177083328,92.76332092,122.4660263,32.80249405
Br,52,23,-0.489863485,0.142857149,0.212598428,27,36,69,33,1.889159203,2.120208263,1.860089779,0.383333325,0.350715429,0.461111099,0.276909709,0.291666657,0.151909724,77.327034,88.5951004,24.01621056
Br,56,26,-0.478119016,0.14705883,0.218978107,29,39,72,34,2.197224617,2.120208263,1.783073425,0.544444442,0.546581209,0.788888872,0.286458343,0.283854157,0.149305552,82.19549561,80.14544678,21.73989677
Br,53,24,-0.475686222,0.147540987,0.219512194,26,35,84,42,2.120208263,2.197224617,1.783073425,0.362091511,0.204273507,0.472222209,0.269097209,0.314236104,0.1640625,74.24651337,104.7869339,28.49953651
Br,59,29,-0.58831948,0.111111112,0.165517241,32,40,100,51,2.04319191,1.860089779,1.966175556,0.550980389,0.554248393,0.666666687,0.289930552,0.347222209,0.184027776,86.40341949,127.9944534,37.15897369
Br,56,28,-0.402672529,0.173333332,0.258278131,31,44,96,48,1.937106133,1.860089779,1.966175556,0.570940197,0.546430349,0.588888884,0.293402791,0.344618052,0.175347224,88.16509247,122.905426,31.93247604
Br,52,26,-0.53123647,0.129032254,0.192000002,27,35,83,42,2.120208263,2.120208263,1.966175556,0.358256906,0.272140026,0.444444448,0.262152791,0.310763896,0.166666672,72.8699646,103.2159576,30.02828789
Br,65,32,-0.502314746,0.139784947,0.208556145,40,53,119,67,2.197224617,2.197224617,1.966175556,0.23930265,0.362832069,0.416666657,0.373263896,0.418402791,0.233506948,147.8774109,185.7759552,58.86703873
Br,62,31,-0.565060079,0.119047619,0.177514791,37,47,113,62,2.04319191,2.04319191,1.567056417,0.44839114,0.465082943,0.649999976,0.332465291,0.401909709,0.219618052,116.389534,169.2007446,50.09841156
Br,59,28,-0.459221065,0.15384616,0.229299366,33,45,99,49,1.812142849,1.783073425,1.336007357,0.559803903,0.431416035,0.483333319,0.308159709,0.364583343,0.188368052,95.93203735,136.9389038,35.84444427
Br,65,32,-0.39109388,0.177777782,0.265193373,37,53,104,59,2.197224617,2.197224617,2.197224617,0.418627441,0.348567128,0.438888878,0.353298604,0.390625,0.212673604,129.2937469,160.9730072,48.95708847
Br,54,26,-0.268850774,0.222222224,0.331034482,28,44,80,39,1.812142849,1.889159203,1.735126495,0.527325273,0.300000012,0.588888884,0.306423604,0.324652791,0.164930552,89.5713501,104.6186371,26.63803673
Br,57,27,-0.442032188,0.159420297,0.237410069,29,40,89,47,1.812142849,2.120208263,2.197224617,0.644444466,0.417345405,0.449999988,0.307291657,0.342013896,0.1796875,93.01707458,117.336113,33.95616913
Br,61,29,-0.440066755,0.160493821,0.239263803,34,47,94,48,1.860089779,2.120208263,2.120208263,0.338322252,0.331749618,0.5,0.302951396,0.330729157,0.175347224,89.14741516,106.9416122,30.74925804
Br,52,23,-0.246165469,0.230769232,0.343511462,25,40,72,34,2.04319191,2.04319191,1.30309236,0.472222209,0.56764704,0.800000012,0.285590291,0.2890625,0.145833328,80.21113586,84.02139282,20.88240623
Br,54,23,-0.277506202,0.21875,0.325581402,25,39,70,30,1.581093788,1.676987767,1.339853048,0.733333349,0.74444443,0.777777791,0.302083343,0.284722209,0.145833328,90.18386078,78.4484024,20.88242722
Br,53,24,-0.041219596,0.315068483,0.46938777,25,48,69,30,1.812142849,1.966175556,1.445938706,0.716666639,0.527777791,0.833333313,0.301215291,0.256076396,0.123263888,85.62332916,63.52394485,14.72315311
Br,60,27,-0.447191238,0.157894731,0.235294119,32,44,87,39,1.152905345,1.937106133,1.445938706,0.833333313,0.594444454,0.888888896,0.310763896,0.299479157,0.147569448,96.10354614,96.41090393,23.16723633
Br,58,27,-0.372104824,0.184210524,0.274509817,31,45,79,36,1.075888991,1.570902109,1.676987767,0.872222245,0.805555582,0.833333313,0.316840291,0.301215291,0.140625,99.40055847,92.15615845,19.88089943
Br,61,30,-0.555817902,0.121951222,0.181818187,36,46,86,45,1.629040718,1.570902109,1.211044073,0.694444418,0.722222209,0.75,0.334201396,0.340277791,0.171006948,109.6855927,115.1853104,29.46253586
Br,55,25,-0.397889137,0.174603179,0.259842515,26,37,61,31,2.197224617,2.197224617,1.889159203,0.566666663,0.550000012,0.75,0.270833343,0.249131948,0.129340276,72.88358307,59.74229813,16.09313583
Br,66,33,-0.702091575,0.07692308,0.114754096,42,49,89,49,1.937106133,1.860089779,1.706057072,0.538888872,0.655555546,0.661111116,0.3203125,0.342013896,0.186631948,101.593956,114.9260101,34.23970032
Br,64,30,-0.653794706,0.090909094,0.135483876,35,42,87,42,1.783073425,1.783073425,1.108803988,0.449999988,0.533333361,0.833333313,0.327256948,0.359375,0.196180552,101.0105438,124.0148087,36.48604584
Br,69,35,-0.67518568,0.08510638,0.126984134,43,51,103,56,1.966175556,1.493885756,0.993415654,0.51111114,0.872222245,0.833333313,0.373263896,0.400173604,0.21875,138.76474,156.7334595,46.20757294
Br,61,29,-0.382361621,0.180722892,0.269461066,34,49,98,50,1.599971414,1.416869402,1.493885756,0.716666639,0.522222221,0.638888896,0.381076396,0.394097209,0.2109375,138.1369629,146.3467865,42.12090302
Br,65,31,-0.565060079,0.119047619,0.177514791,37,47,96,49,1.966175556,1.658110142,1.629040718,0.544444442,0.716666639,0.722222209,0.381944448,0.405381948,0.211805552,141.0317535,159.0688629,43.50706482
Br,63,29,-0.513296008,0.135802463,0.202453986,35,46,102,51,1.937106133,2.120208263,1.36507678,0.533333361,0.49444443,0.772222221,0.357638896,0.400173604,0.214409724,127.1958542,157.8445892,45.3141098
Br,53,24,-0.377938777,0.181818187,0.270676702,27,39,82,38,2.014122486,1.490040064,1.383954406,0.627777755,0.74444443,0.805555582,0.327256948,0.361111104,0.186631948,103.0488815,123.3094406,32.8367424
Br,58,27,-0.447191238,0.157894731,0.235294119,32,44,89,42,1.262836695,1.629040718,1.41302371,0.805555582,0.76111114,0.733333349,0.330729157,0.374131948,0.189236104,104.7939987,133.1329041,33.98722458
Br,60,29,-0.580483556,0.113924049,0.169811323,35,44,104,56,1.075888991,1.754004121,1.783073425,0.788888872,0.716666639,0.688888907,0.342013896,0.407118052,0.21875,113.8148956,161.9346924,48.04790115
Br,64,30,-0.565060079,0.119047619,0.177514791,37,47,105,61,1.552024364,1.475008011,1.060856938,0.75,0.722222209,0.777777791,0.363715291,0.432291657,0.239583328,128.4233704,181.401001,56.99721909
Br,66,31,-0.614661753,0.103448279,0.154285714,39,48,104,53,1.552024364,1.570902109,1.288060427,0.688888907,0.688888907,0.772222221,0.369791657,0.423611104,0.231770828,131.203949,170.0112457,50.87665176
Br,71,36,-0.591443181,0.111111112,0.165829152,44,55,114,68,1.889159203,1.966175556,1.629040718,0.349999994,0.527777791,0.722222209,0.4609375,0.485243052,0.289930552,200.6830444,221.3546906,80.18090057
Br,77,43,-0.788253367,0.052631579,0.078602619,54,60,122,76,1.783073425,1.735126495,1.504077435,0.550000012,0.722222209,0.74444443,0.455729157,0.480902791,0.284722209,196.3755798,221.0391541,76.40053558
Br,84,43,-0.673592687,0.086206898,0.128755361,53,63,130,76,2.04319191,2.04319191,1.966175556,0.372222215,0.583333313,0.600000024,0.457465291,0.490451396,0.286458343,210.1427002,235.4309082,80.90968323
Br,53,24,-0.753318369,0.05882353,0.087378643,24,27,72,44,1.860089779,2.04319191,1.211044073,0.583333313,0.555555582,0.833333313,0.200520828,0.270833343,0.175347224,40.78917694,73.87432861,30.37682343
Br,53,24,-0.413365304,0.169230774,0.251908392,27,38,80,42,1.937106133,2.04319191,1.676987767,0.566666663,0.50555557,0.622222245,0.265625,0.294270843,0.164930552,68.42126465,84.32563782,25.00792313
Br,59,27,-0.66084379,0.088235296,0.131386861,31,37,90,51,2.120208263,2.120208263,1.937106133,0.364102572,0.414102554,0.555555582,0.246527776,0.311631948,0.184027776,64.00435638,99.19844055,33.97773361
Br,54,25,-0.377938777,0.181818187,0.270676702,27,39,77,35,1.36507678,2.04319191,1.599971414,0.827777803,0.544444442,0.638888896,0.299479157,0.329861104,0.162326396,86.36632538,103.2183762,24.81145859
Br,59,26,-0.567249715,0.117647059,0.175182477,30,38,83,45,1.552024364,2.120208263,2.120208263,0.811111093,0.431045741,0.561111093,0.291666657,0.323784709,0.176215276,80.14989471,100.8187866,28.89010239
Br,67,31,-0.55144465,0.123595506,0.184357539,39,50,92,51,1.676987767,2.120208263,1.966175556,0.394444436,0.262091517,0.394444436,0.349826396,0.347222209,0.197048604,120.1596985,117.7042618,38.92016983
Br,64,31,-0.606652319,0.105882354,0.157894731,38,47,101,58,2.120208263,2.120208263,1.889159203,0.483333319,0.56865257,0.566666663,0.318576396,0.356770843,0.210069448,96.88142395,130.1043091,44.6410141
Br,65,31,-0.66912663,0.086419754,0.128834352,37,44,103,65,1.812142849,2.120208263,1.966175556,0.644444466,0.461111099,0.50555557,0.319444448,0.377604157,0.238715276,99.57122803,144.2728119,59.29060745
Br,62,30,-0.70011574,0.07692308,0.114649683,36,42,96,51,1.552024364,1.629040718,1.706057072,0.688888907,0.592156887,0.588888884,0.295138896,0.350694448,0.203125,83.95671082,123.5404739,42.22181702
Br,62,28,-0.759227037,0.05882353,0.087591238,32,36,72,47,1.475008011,1.966175556,1.706057072,0.777777791,0.438888878,0.516666651,0.279513896,0.294270843,0.174479172,74.44232941,80.99232483,30.09191322
Br,62,29,-0.653794706,0.090909094,0.135483876,35,42,84,47,2.04319191,1.706057072,0.516285479,0.483333319,0.600000024,0.916666687,0.283854157,0.314236104,0.186631948,80.95632172,96.29975891,33.79524994
Br,64,30,-0.580483556,0.113924049,0.169811323,35,44,94,55,2.04319191,1.966175556,1.368922353,0.544444442,0.51111114,0.722222209,0.295138896,0.342013896,0.204861104,84.62345123,116.9611359,41.97715378
Br,55,26,-0.586701155,0.111111112,0.165354326,28,35,70,43,2.120208263,1.860089779,1.181974649,0.477777779,0.533333361,0.777777791,0.263888896,0.305555552,0.1875,66.67151642,90.78479767,34.00740433
Br,55,26,-0.586701155,0.111111112,0.165354326,28,35,70,43,2.120208263,1.860089779,1.181974649,0.477777779,0.533333361,0.777777791,0.263888896,0.305555552,0.1875,66.67151642,90.78479767,34.00740433
Br,59,28,-0.4916659,0.142857149,0.212903231,33,44,79,40,1.647918463,1.966175556,1.676987767,0.472222209,0.32875818,0.483333319,0.342881948,0.348958343,0.1796875,112.205925,113.6334229,30.03579712
Br,57,28,-0.636966348,0.09589041,0.142857149,33,40,75,37,1.812142849,1.783073425,1.735126495,0.600000024,0.605555534,0.672222197,0.328125,0.337673604,0.1796875,103.0313263,107.7992477,30.77361298
Br,54,23,-0.609666288,0.103448279,0.15384616,26,32,74,38,1.552024364,1.52295506,0,0.694444418,0.777777791,1,0.250868052,0.291666657,0.15625,62.32666779,84.02025604,23.46191406
Br,55,24,-0.609666288,0.103448279,0.15384616,26,32,66,40,1.676987767,1.754004121,0.872297943,0.688888907,0.661111116,0.833333313,0.230902776,0.283854157,0.163194448,50.88899231,76.41566467,25.76661301
Br,53,22,-0.753318369,0.05882353,0.087378643,24,27,61,38,1.735126495,1.676987767,0.848685563,0.455555558,0.577777803,0.833333313,0.220486104,0.277777791,0.161458328,45.23302841,72.64506531,24.59782791
Br,58,28,-0.645581007,0.093333334,0.13907285,34,41,90,45,1.889159203,1.599971414,1.552024364,0.530894935,0.438888878,0.688888907,0.302951396,0.342881948,0.180555552,94.69944,118.7551422,32.90605927
Br,59,28,-0.561003268,0.119999997,0.178807944,33,42,95,50,1.754004121,1.812142849,1.567056417,0.475339353,0.466666669,0.683333337,0.306423604,0.335069448,0.177951396,96.67520142,112.8153534,31.97537613
Br,56,27,-0.428136557,0.164556965,0.245283023,33,46,85,42,1.519109488,1.658110142,1.079734564,0.622222245,0.533333361,0.777777791,0.345486104,0.333333343,0.171875,119.3653107,111.0373383,29.45320129
Br,51,21,-0.347291887,0.192307696,0.285714298,21,31,53,23,1.966175556,2.120208263,1.966175556,0.38505429,0.457365513,0.48888889,0.309027791,0.270833343,0.128472224,95.16399384,76.1661911,16.7665329
Br,47,18,0.029864058,0.346938789,0.515151501,16,33,38,22,2.120208263,2.04319191,1.966175556,0.2893278,0.550829589,0.461111099,0.319444448,0.232638896,0.118923612,110.0964661,52.64209747,14.67116547
Br,47,18,0.029864058,0.346938789,0.515151501,16,33,38,22,2.120208263,2.04319191,1.966175556,0.2893278,0.550829589,0.461111099,0.319444448,0.232638896,0.118923612,110.0964661,52.64209747,14.67116547
Br,51,21,-0.347291887,0.192307696,0.285714298,21,31,53,23,1.966175556,2.120208263,1.966175556,0.38505429,0.457365513,0.48888889,0.309027791,0.270833343,0.128472224,95.16399384,76.1661911,16.7665329
Br,47,18,0.029864058,0.346938789,0.515151501,16,33,38,22,2.120208263,2.04319191,1.966175556,0.2893278,0.550829589,0.461111099,0.319444448,0.232638896,0.118923612,110.0964661,52.64209747,14.67116547
Br,67,34,-0.568352163,0.118279569,0.176470593,41,52,113,68,1.966175556,2.197224617,2.120208263,0.304248363,0.220197573,0.326470584,0.341145843,0.383680552,0.228298604,120.570755,161.3169708,59.32958984
Br,54,26,-0.261933237,0.224999994,0.33540374,31,49,73,30,2.120208263,1.647918463,1.137873292,0.577777803,0.533333361,0.75,0.348958343,0.314236104,0.138020828,122.2121964,96.96652222,18.79221725
Br,57,26,-0.447191238,0.157894731,0.235294119,32,44,84,38,1.416869402,2.120208263,1.889159203,0.594444454,0.47762695,0.561111093,0.318576396,0.302083343,0.144965276,101.1843338,96.45048523,21.77920723
Br,54,24,-0.344216228,0.194029853,0.288888901,27,40,75,34,1.493885756,1.812142849,1.416869402,0.76111114,0.481045753,0.733333349,0.330729157,0.336805552,0.157986104,104.7940063,111.8898239,24.85450935
Br,61,31,-0.492924064,0.142857149,0.213114753,39,52,100,43,1.937106133,1.735126495,1.475008011,0.597561598,0.598082721,0.733333349,0.3828125,0.369791657,0.164930552,149.9783173,139.2911224,27.15690613
Br,58,28,-0.433780551,0.162790701,0.242774561,36,50,98,42,1.937106133,1.860089779,1.339853048,0.644444466,0.644444466,0.722222209,0.366319448,0.369791657,0.173611104,133.7572784,133.4550323,29.21224213
Br,57,27,-0.50297606,0.138888896,0.206896558,31,41,88,41,1.860089779,2.120208263,1.629040718,0.608823538,0.388888896,0.661111116,0.330729157,0.345486104,0.167534724,109.5359497,120.0318909,28.31492996
Br,56,26,-0.447191238,0.157894731,0.235294119,32,44,93,45,1.966175556,1.860089779,1.288060427,0.590390384,0.505404711,0.661111116,0.340277791,0.311631948,0.158854172,117.2208786,101.1012268,25.8105545
Br,55,25,-0.442032188,0.159420297,0.237410069,29,40,79,36,1.336007357,1.166942596,0.424342781,0.688888907,0.708823502,0.883333325,0.315972209,0.311631948,0.151909724,98.30664063,98.39280701,23.5039978
Br,53,22,-0.38156721,0.180327863,0.268292695,25,36,75,35,1.831020474,1.599971414,1.397991657,0.716666639,0.733333349,0.666666687,0.2890625,0.300347209,0.151041672,80.64084625,88.17238617,22.76818466
Br,57,26,-0.313502431,0.205479458,0.306122452,29,44,83,40,1.889159203,1.812142849,1.735126495,0.502136767,0.590874791,0.699999988,0.318576396,0.325520843,0.157986104,103.669136,108.0121078,25.52120972
Br,56,25,-0.490852624,0.142857149,0.212765962,30,40,89,42,1.629040718,1.754004121,0.89278692,0.694444418,0.672222197,0.833333313,0.3203125,0.360243052,0.180555552,98.44289398,125.8041611,32.68383408
